c5ff7646-0c30-43e1-9264-af98ec197822,brandnewworld,Brand new world,"",160,160,base,144,0,1494547200,1.0,false,false,20,40,75,-1,4,8,14,-1,322,432,787,-1,Nitro 2.0,Nitro 2.0,Nitro 2.0,"","","","","",false,false,false,false,U-ske
442f8dc8-822a-4c4b-9d04-09220ded224e,buchigireberserker,BUCHiGiRE Berserker,"",200,200,single,148,1,1600214401,3.2,false,true,50,86,109,-1,10,16,21,-1,850,1046,1412,-1,夜浪,夜浪,東星 vs 夜浪 《BERSERK》,"","","","","",false,false,false,false,REDALiCE vs MASAKI
780601bb-1e12-4920-abac-35d2970614d7,callmyname,Call My Name feat. Yukacco,"",175,175,single,148,0,1529539201,1.6,false,true,35,60,87,-1,6,12,16,-1,591,653,921,-1,Kurorak,Kurorak,Kuro my Nitro,"",DJ Poyoshi,DJ Poyoshi,DJ Poyoshi,"",false,false,false,false,Mameyudoufu
f8152daf-6194-4307-9edf-ddbdeb5d8c21,carminescythe,carmine:scythe,"",165,165,single,145,1,1523516400,1.6,false,true,40,75,96,-1,8,14,18,-1,493,710,1164,-1,週刊Toaster,週刊Toaster,週刊Toaster,"",未早,未早,未早,"",false,false,false,false,かゆき
7ad4e1e9-f37c-4e10-a765-1fee5e473d88,chelsea,Chelsea,"",174,174,omatsuri,130,0,1566432000,2.3,false,true,30,60,85,-1,6,12,16,-1,388,503,650,-1,TaroNuke,TaroNuke,TaroNuke,"",Refla,Refla,Refla,"",false,false,false,false,7mai
41d967af-345b-4aa1-bdd6-ae89374d2e9d,chronostasis,Chronostasis,"",196,196,base,134,1,1496188800,1.1,false,false,35,75,91,-1,6,14,18,-1,619,812,916,-1,Kurorak,Kurorak,Kurorak,"","","","","",false,false,false,false,黒皇帝
f470caeb-b1ce-4b71-b8b4-5e8f153e8777,climax,Climax,"",190,190,chunithm_append_1,154,1,1611187200,3.5,false,true,45,75,106,-1,8,14,20,-1,773,988,1367,-1,Nitro -EXTRA ROUND-,Nitro -EXTRA ROUND-,Nitro -EXTRA ROUND-,"","","","","",false,false,false,false,USAO
254d4900-a9aa-4be3-89b5-a84927eeefee,clotho,Clotho and the stargazer,クロートーと星の観測者,230,230,base,139,0,1498176000,1.1,false,false,20,50,75,-1,4,10,14,-1,519,745,1021,-1,小東星,小東星,小東星,"",yoshimo,yoshimo,yoshimo,"",false,false,false,false,しーけー
7ffe6090-9497-4251-a269-df015d7a919b,coastalhighway,Coastal Highway,"",110,110,observer_append_1,149,0,1620691205,3.6,false,true,30,60,86,-1,6,12,16,-1,355,479,732,-1,Exschwasion,Exschwasion,Exschwasion,"",水視ずみ,水視ずみ,水視ずみ,"",false,false,false,false,Glitch Droids
419fa881-23e4-4649-882e-ccae12fedce7,conflict,conflict,"",160,160,yugamu,134,1,1509667206,1.5,false,true,45,75,101,-1,8,14,20,-1,520,731,1056,-1,Toaster,Nitro,toaster + nitro,"",horte,horte,horte,"",false,false,false,false,siromaru + cranky
94c11f8a-ea2c-4be0-b037-4d50f23e3cf9,corpssansorganes,corps-sans-organes,"",105,105,mirai,156,1,1585094402,2.6,true,true,45,75,106,-1,8,14,20,-1,438,615,1077,-1,夜浪「月食」,夜浪「月食」,夜浪「月食」,"",softmode,softmode,softmode,"",false,false,false,false,cybermiso
db00130f-c15a-4bf6-ad6e-daf862662103,corruption,Corruption,"",170,170,zettai,146,1,1553126404,2.0,false,true,30,65,99,-1,6,12,19,-1,664,847,1293,-1,₸öα$†ε₹,₸öα$†ε₹,₸öα$†ε₹,"",BerryVerrine,BerryVerrine,BerryVerrine,"",false,false,false,false,3R2
fa96786a-2ff1-4ec8-a3e6-d6b0aaab894a,cosmica,Cosmica,"",110,110,nijuusei_append_1,145,1,1636588800,3.9,false,true,25,50,82,-1,4,10,16,-1,428,566,773,-1,Nitro,Nitro,Nitro missing Toaster.,"",シエラ,シエラ,シエラ,"",false,false,false,false,Nhato
68d9761b-7f0b-44a1-a7ab-0f43f6cd3bc8,crossover,CROSS†OVER,"",200,200,extend,150,1,1602028801,3.2,true,true,40,65,94,-1,8,12,18,-1,653,810,1094,-1,Exschwasion,Exschwasion,Exschwasion,"",Aremos,Aremos,Aremos,"",false,false,false,false,HyuN feat. LyuU
